1150
1100
1150
1210
1200
1140
1170
1240
1270
1270
1270
1270
1270
1270
1270
1200
1200
400
400
400
400
400
400
1200
1200
1200
1200
1200
1200
1200
1200
1200
1200
1200
1200
1200
1200
1200
1200
1200
1160
1160
1160
1160
1160
1160
1160
1160
1290
1290
1290
1290
710
710
1100
1155
1100
1205
1270
1270
700
700
700
700
700
700
1200
1200
1200
830
1000
1170
1170
1170
1170
1075
750
750
1200
1200
1200
1200
1200
560
560
1280
1280
1280
1280
1280
1280
650
650
1200
860
860
860
590
1200
1200
510
510
510
510
510
510
510
510
510
