0.582
0.582
0.582
0.582
0.582
0.582
0.132
0.132
0.219
0.219
0.219
0.219
0.219
0.251
0.251
0.292
0.17
0.833
0.833
0.833
0.833
0.833
0.833
0.57
0.37
0.11
0.35
0.26
0.23
0.22
0.26
0.1
0.1
0.08
0.1
0.1
0.1
0.1
0.1
0.14
0.261
0.261
0.526
0.526
0.261
0.261
0.241
0.241
0.54
0.54
0.54
0.54
0.13
0.14
0.48
0.48
0.48
0.26
0.251
0.251
0.245
0.245
0.245
0.245
0.245
0.245
0.568
0.568
0.568
0.48
0.48
0.32
0.32
0.18
0.18
0.14
0.14
0.14
0.136
0.136
0.136
0.136
0.136
0.52
0.52
0.55
0.55
0.55
0.55
0.55
0.55
1.97
1.97
1.97
1.38
1.38
1.38
1.34
0.278
0.278
0.603
0.603
0.603
0.603
0.603
0.603
0.603
0.603
0.603
