330
330
330
330
330
330
230
110
311
311
311
311
311
310
310
235
230
50
50
50
50
50
50
225
225
225
225
225
225
225
225
100
100
220
220
350
350
470
470
220
250
250
250
250
380
380
380
380
250
250
380
380
110
110
250
250
250
250
310
310
110
110
110
230
230
230
250
250
250
270
315
225
225
225
225
225
235
235
250
250
250
250
250
105
105
140
140
140
285
285
285
120
120
250
250
250
250
150
190
190
120
120
120
120
120
120
120
120
120
