1.94
1.94
1.94
1.94
1.94
1.94
0.88
0.88
1.44
1.44
1.44
1.44
1.44
1.799
1.799
2.798
1.88
1.7
1.7
1.7
1.7
1.7
1.7
2.33
2.46
2.43
2.62
2.36
2.04
2.01
2.34
1.63
1.63
2.65
1.63
1.63
1.63
1.63
1.63
3.94
4.4
4.4
4.4
4.4
4.4
4.4
4.4
4.4
2.33
2.33
2.33
2.33
1.46
1.46
3.14
3.14
3.14
3.14
1.799
1.799
2.107
2.107
2.107
2.107
2.107
2.107
2.403
2.403
2.403
4
4
1.35
1.35
1.12
1.12
2.12
0.9
0.9
3.05
3.05
3.05
3.05
3.05
1.17
1.17
1.25
1.25
1.25
1.25
1.25
1.25
3.82
3.82
4.54
2.53
2.53
2.53
0.84
2.6
2.6
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
